userid,foodid
674, 80 230 224 47 133 4 167 1 577 104 137 435 168 530 114 213 125 396 73 129
8868, 110 69 224 133 167 294 435 1 166 194 125 213 114 322 530 38 168 396 272 284
678, 25 42 81 47 4 212 395 168 166 261 309 369 105 73 272 284 129 442 22 244
679, 42 61 47 133 83 4 173 395 137 435 530 166 194 114 105 396 73 272 284 232
8873, 81 230 67 117 224 192 47 83 4 167 178 294 1 577 104 2 322 395 137 435
8874, 41 102 81 67 117 224 83 69 173 294 1 577 104 2 137 435 530 166 309 114
8875, 139 34 80 230 192 47 133 83 69 4 167 212 1 104 2 322 137 168 530 166
8876, 25 107 42 67 224 47 4 178 173 1 104 395 137 435 530 261 194 396 73 284
687, 80 25 41 117 230 167 67 173 369 224 178 395 577 261 2 213 1 506 322 166
692, 34 61 224 133 83 173 1 104 435 530 125 396 73 129 232 244 529 38 402 397
8886, 34 19 61 230 67 117 224 47 69 4 167 178 173 212 1 2 322 137 435 530
695, 3674 2 3936 102 210 19 230 42 1527 38 435 53 83 272 295 69 216 167 67 212
8889, 19 81 102 230 67 224 4 167 69 178 173 294 104 577 1 168 2 322 395 369
8890, 25 80 102 117 192 83 69 4 173 294 212 1 577 104 2 322 168 530 166 309
700, 224 83 167 178 322 137 435 530 166 261 839 125 396 73 272 129 232 442 22 244
8893, 107 19 102 81 224 69 4 178 173 212 294 1 577 2 530 137 395 435 166 194
8894, 4 178 133 577 2 137 309 168 369 166 105 73 839 213 284 382 129 404 529 244
8897, 167 294 577 137 168 530 369 105 284 129 232 22 244 404 382 397 763 459 76 225
707, 25 61 192 69 4 167 294 212 104 322 166 309 194 114 213 105 73 129 232 22
708, 18 102 80 81 133 125 47 530 261 104 105 213 309 322 73 807 137 369 168 38
8905, 42 41 110 230 67 224 47 167 178 173 1 104 395 137 166 261 309 369 194 213
8906, 41 80 133 83 178 1 577 2 395 168 166 261 194 105 839 125 73 272 529 5
716, 102 110 224 192 69 178 1 133 294 167 173 104 530 2 322 309 395 194 168 369
8909, 25 42 230 117 47 133 69 4 167 1 104 137 168 309 369 213 839 272 129 244
720, 230 67 83 167 212 294 395 309 322 114 213 396 73 129 442 5 382 404 529 38
8914, 2 425 42 230 224 124 105 669 449 396 232 757 213 5 763 406 487 382 802 129
724, 41 83 4 167 577 104 137 435 166 261 369 839 73 284 129 244 404 529 5 185
9678, 110 117 133 167 178 212 104 2 395 435 166 261 309 369 194 114 213 105 839 73
726, 41 61 67 192 230 212 167 194 2 294 1 166 53 395 137 104 435 261 369 213
727, 41 80 230 133 83 69 4 173 212 1 104 322 395 137 168 261 309 369 839 396
732, 41 110 192 67 69 83 178 47 133 212 167 294 577 435 1 173 395 309 105 125
736, 117 83 69 4 178 212 1 577 322 435 530 166 369 105 839 396 73 272 284 442
737, 139 107 61 192 47 178 212 1 2 577 104 395 435 530 309 168 261 369 194 213
739, 34 110 117 83 69 167 1 577 2 435 168 530 166 261 309 114 125 396 73 272
8934, 34 61 230 67 69 178 294 212 1 168 530 213 105 839 125 396 73 284 442 404
8936, 139 80 102 81 61 230 67 117 133 83 4 167 212 104 322 395 435 168 261 309
8938, 107 81 61 102 80 67 4 178 47 1 133 212 83 294 167 104 577 2 137 322
747, 102 230 117 173 294 1 322 168 261 369 105 125 396 284 129 442 22 244 404 382
748, 25 173 104 530 322 166 137 213 839 396 284 5 404 506 529 244 38 185 97 397
8941, 107 1 230 178 224 173 114 104 4 117 125 194 73 166 133 272 384 402 382 97
750, 81 110 117 294 104 2 369 261 114 166 213 194 105 839 125 284 244 442 529 404
8943, 18 139 34 107 19 80 110 230 67 117 224 47 133 83 167 178 1 577 322 137
8945, 34 25 19 41 81 230 67 224 192 47 69 4 178 173 294 577 104 2 395 435
754, 107 102 110 117 192 83 4 173 1 395 137 435 530 261 369 125 396 272 284 129
8947, 541 216 1561 1536 3936 3670 1530 1524 5509 282 2900 500 1528 3295 315 82 3751 2539 3735 1527
756, 607 3023 353 377 81 308 376 19 256 645 125 354 453 110 396 389 384 435 451 791
758, 25 80 102 61 230 117 133 83 167 173 294 577 2 137 168 530 261 309 369 114
8954, 80 110 67 192 83 69 167 173 294 212 577 395 435 530 166 261 309 194 114 213
765, 139 34 80 61 117 192 133 83 167 212 1 577 104 395 435 168 261 309 369 114
766, 19 61 80 67 117 224 4 133 83 178 212 1 137 114 168 194 105 396 404 22
767, 42 230 224 178 173 435 261 839 284 232 244 382 529 185 53 437 97 397 696 76
8964, 42 19 41 61 110 192 67 178 212 4 294 577 1 173 194 395 105 125 261 137
8967, 384 80 224 168 83 435 22 382 104 232 133 636 284 261 757 0 442 161 171 487
780, 107 42 102 67 117 192 47 69 4 167 178 173 212 577 2 395 137 435 168 530
8974, 18 117 224 47 133 167 178 294 212 1 104 2 322 435 168 530 309 213 105 839
784, 107 67 117 173 294 1 577 104 322 435 168 530 309 194 105 396 73 284 232 442
8981, 19 41 81 61 117 192 47 104 2 137 309 369 114 839 396 73 129 244 404 382
790, 107 42 81 224 133 4 167 173 294 212 577 137 435 168 530 166 261 114 213 125
8983, 42 80 67 117 133 83 69 178 173 104 322 137 261 369 194 105 839 396 272 284
792, 1 2 530 369 839 125 129 404 5 185 38 53 402 397 124 459 76 604 48 636
794, 102 69 173 577 322 395 261 309 194 114 105 839 125 73 272 129 442 22 404 5
795, 25 230 192 47 69 4 167 173 137 435 530 213 839 125 396 73 284 129 244 404
796, 34 41 80 81 117 133 69 294 212 577 2 322 395 137 168 530 261 309 369 114
8990, 117 47 4 294 1 577 104 2 395 530 166 114 105 125 73 284 129 22 244 404
799, 18 25 107 110 230 117 47 4 167 178 577 104 322 137 369 213 105 839 129 232
800, 102 110 192 212 294 2 104 395 435 530 309 168 166 137 114 213 125 272 442 5
802, 117 47 133 83 4 167 173 294 1 577 168 261 369 213 105 839 125 73 272 284
803, 107 102 212 395 294 125 1 83 47 530 435 272 213 322 38 137 104 168 73 839
8999, 102 81 61 230 47 133 83 4 178 294 1 104 2 168 530 166 261 369 194 114
809, 81 61 224 133 4 167 173 294 1 104 2 137 435 168 530 166 261 369 213 839
810, 192 1 104 369 213 73 232 404 529 5 506 53 807 86 124 696 636 419 757 65
9003, 192 83 69 167 294 395 137 168 530 309 369 105 125 272 284 129 442 382 529 506
813, 25 192 83 4 137 168 166 309 194 125 396 73 272 244 404 529 185 506 38 53
816, 34 19 102 117 83 69 4 178 173 1 104 322 435 530 166 213 105 839 125 396
9009, 107 42 61 80 230 167 192 133 1 69 224 212 435 2 168 105 194 114 309 261
820, 25 110 230 117 192 83 4 167 178 212 577 104 2 322 395 137 435 168 261 369
824, 102 81 61 230 47 167 173 104 322 137 168 166 369 114 213 105 839 125 73 129
9025, 81 41 102 80 110 117 192 47 212 83 294 167 104 577 2 137 322 309 395 194
835, 1655 1598 230 1625 2 81 425 1 67 69 224 322 104 105 839 1304 577 763 152 530
9028, 34 81 83 69 4 173 1 2 395 137 168 261 309 369 213 839 396 284 129 22
838, 210 574 541 510 5509 216 1561 1527 2509 3461 302 3297 331 2900 536 365 539 4722 3310 3471
9031, 25 133 167 577 435 166 194 395 125 261 213 137 114 322 530 104 38 396 839 129
9032, 107 19 230 192 47 133 83 178 1 2 322 395 137 435 168 309 369 194 114 213
9033, 230 67 212 577 435 395 125 137 322 530 807 369 839 129 53 402 404 5 436 506
844, 19 81 61 67 224 192 69 167 212 1 577 104 322 395 435 530 261 369 194 114
9037, 102 110 117 224 4 173 577 104 322 395 137 168 530 261 114 105 125 396 284 232
9038, 117 224 133 69 1 322 395 530 166 309 114 213 105 125 396 272 284 129 232 442
9042, 19 67 167 178 294 212 1 395 435 168 530 309 369 194 105 125 396 272 284 129
9046, 102 61 67 192 83 4 173 294 212 1 577 104 395 137 168 166 261 114 105 839
9047, 42 117 224 192 212 104 2 395 137 435 168 166 261 194 114 213 105 125 396 73
857, 139 80 117 133 83 4 178 1 577 104 2 168 530 261 369 114 213 105 839 73
858, 216 331 1561 210 510 2503 1524 541 302 1530 3751 3670 2515 3461 1579 3674 568 2491 2509 4654
8335, 25 41 110 67 117 224 192 83 4 178 173 294 1 577 395 168 530 839 125 396
9055, 81 117 224 47 69 178 294 1 2 322 137 166 369 213 839 125 73 272 284 232
866, 230 117 224 47 69 167 294 212 104 2 322 137 435 168 166 261 369 213 105 839
867, 107 102 110 230 224 192 47 133 69 4 167 173 294 212 1 577 395 137 435 530
9060, 34 41 110 67 4 192 69 178 47 1 133 212 83 167 173 104 530 2 137 309
870, 80 83 322 168 166 125 129 244 404 382 5 38 53 97 86 459 76 225 604 118
871, 34 80 81 230 117 224 83 167 104 435 530 369 114 213 105 396 73 272 442 22
9066, 102 294 435 1 166 194 395 105 322 807 38 168 272 442 22 404 506 529 97 86
877, 42 102 81 224 192 133 178 104 2 322 137 168 166 261 213 105 839 125 396 284
878, 80 224 192 133 69 173 212 1 577 104 322 395 166 309 369 194 213 839 125 272
879, 107 19 61 110 117 47 133 83 4 167 178 173 294 1 104 137 261 309 369 194
881, 47 1 104 322 137 232 22 244 404 382 529 506 97 402 763 696 225 419 791 449
883, 133 69 4 173 294 1 577 2 395 435 530 166 309 194 114 213 125 396 73 272
887, 42 19 81 61 47 4 178 173 1 104 2 322 435 530 194 839 396 73 272 284
888, 230 83 167 173 294 395 261 309 369 114 213 105 839 125 73 272 284 22 382 529
9081, 80 230 67 192 133 83 167 173 212 577 104 2 322 395 137 530 166 261 309 369
9082, 192 117 83 167 322 261 309 73 839 284 402 129 442 807 38 437 5 529 53 384
891, 102 192 47 83 69 294 1 435 369 194 114 125 272 129 22 244 404 529 38 53
9084, 25 107 19 230 67 47 224 173 178 577 435 1 2 104 322 137 530 839 114 105
893, 107 67 224 47 133 4 178 294 212 577 104 395 137 168 166 261 309 369 194 839
9086, 18 34 80 102 61 110 230 67 192 133 83 167 178 173 212 104 322 435 168 530
895, 81 230 117 192 47 167 577 104 137 194 114 213 105 125 396 272 284 129 232 22
897, 110 83 178 173 294 577 104 2 395 137 166 261 309 369 194 105 839 125 73 272
898, 61 224 178 294 1 577 104 2 322 435 530 309 114 73 284 232 22 404 382 185
899, 102 41 61 2 42 230 67 294 117 133 1 577 212 192 807 83 178 404 530 402
9092, 25 102 110 117 125 396 4 294 47 114 73 83 167 230 166 133 402 173 451 261
8343, 81 230 224 83 4 167 178 104 2 322 137 261 369 194 105 284 129 232 442 807
912, 102 110 117 192 47 133 83 4 167 178 294 212 2 322 395 137 168 166 261 309
915, 67 117 47 4 173 395 137 261 194 114 105 839 244 529 5 185 506 162 459 696
918, 230 192 47 167 178 1 322 435 168 530 309 194 114 213 105 839 73 284 129 22
9113, 80 83 167 2 168 435 369 396 232 272 22 404 382 185 437 53 807 397 604 86
925, 42 25 69 41 530 67 125 178 396 192 376 4 294 309 168 435 47 114 73 83
929, 19 81 224 530 577 294 118 2 125 807 114 105 272 225 86 402 369 97 232 382
9123, 139 61 80 1 117 224 47 168 167 83 2 22 396 125 230 382 133 839 636 309
9124, 80 61 230 67 117 192 4 167 178 577 104 395 530 166 261 369 194 114 213 105
933, 34 81 47 67 224 178 133 4 167 173 104 435 577 1 2 213 166 395 168 114
934, 41 80 102 110 117 133 83 69 4 212 294 577 395 435 530 309 168 166 261 105
936, 4878 2 436 294 425 577 69 105 68 763 350 413 395 114 124 1 382 185 244 757
9134, 2267 34 322 167 133 1 261 117 5082 369 86 2 506 3377 69 192 309 1191 284 272
9137, 110 230 117 47 178 294 577 104 322 395 435 166 309 114 213 105 839 73 284 129
9141, 117 47 69 4 173 212 577 395 435 166 309 194 114 105 125 396 73 284 442 22
950, 34 110 230 133 167 178 294 104 2 322 168 213 105 839 125 396 272 284 232 22
953, 80 192 83 173 577 137 166 168 194 73 125 105 404 213 38 839 272 129 244 232
954, 41 61 83 224 47 133 167 294 577 435 173 309 125 261 213 137 530 104 168 369
9147, 61 67 192 4 167 212 1 2 435 261 309 194 105 125 73 129 442 185 506 53
9150, 107 81 110 47 83 167 173 1 577 104 2 322 395 137 530 166 114 213 839 396
959, 41 80 102 47 173 294 1 322 435 261 369 839 396 73 284 129 232 442 22 244
9152, 42 102 230 178 224 83 173 167 69 192 294 212 369 104 117 261 395 38 309 162
961, 102 61 67 167 178 294 212 1 577 2 322 395 435 168 530 166 309 194 114 213
962, 25 41 224 83 178 294 577 104 395 435 530 309 137 261 369 194 213 396 73 442
963, 107 81 61 110 230 67 117 224 192 47 69 167 178 294 1 104 2 322 530 839
9156, 80 133 83 4 173 168 261 309 114 213 105 125 129 442 404 529 5 185 38 53
9157, 4 2 369 396 284 382 22 442 38 118 185 53 5 162 419 459 124 696 636 6
9160, 102 117 167 173 1 577 395 261 369 114 105 73 272 284 129 244 529 5 185 506
9161, 25 19 81 67 224 192 47 133 69 4 167 178 173 294 212 1 577 104 2 435
9162, 110 224 167 294 1 395 435 168 166 309 114 105 839 125 396 73 272 284 442 22
971, 139 102 110 192 167 173 212 1 104 395 137 530 166 309 369 194 114 213 125 73
973, 110 294 104 261 213 272 129 22 529 5 38 437 97 402 162 76 604 118 757 791
974, 107 212 192 294 133 178 395 194 224 272 166 104 38 137 807 114 105 244 284 442
9167, 83 577 395 137 261 114 125 73 272 244 185 38 53 807 402 397 459 76 604 636
9169, 25 42 19 81 117 192 133 69 167 178 1 577 2 322 435 168 530 166 309 369
978, 34 41 81 230 224 192 47 294 1 395 168 530 309 213 105 125 396 272 442 244
979, 25 41 102 110 230 224 192 133 69 173 212 577 2 137 435 168 530 166 261 309
9173, 102 230 224 133 83 167 294 577 137 168 530 166 369 114 213 105 125 396 232 22
982, 42 67 173 577 2 322 395 137 168 530 839 73 442 22 404 382 185 97 162 763
9177, 80 67 83 4 1 322 261 309 194 125 129 442 22 382 529 185 506 53 807 97
9722, 25 42 61 230 224 47 4 178 173 294 1 104 322 137 435 530 114 839 73 232
9182, 110 117 224 47 167 577 2 322 137 168 166 369 213 105 839 396 73 284 232 22
992, 34 25 102 61 110 230 67 192 47 83 69 167 178 212 577 2 395 435 369 194
996, 80 81 230 67 133 83 173 137 435 369 114 213 105 839 284 232 442 22 244 382
9190, 107 42 19 41 81 110 230 67 117 224 192 133 69 167 173 294 212 1 2 322
1000, 67 133 167 178 212 577 104 2 322 395 168 261 369 213 105 396 73 284 129 232
9193, 396 67 1 110 69 224 530 125 166 435 309 294 212 577 118 137 114 73 272 442
1005, 18 139 80 81 230 117 133 83 167 322 168 261 369 114 213 105 284 129 232 244
1006, 139 107 102 61 230 117 224 133 83 167 294 104 322 369 194 839 396 73 284 232
1007, 139 107 117 133 4 322 137 435 168 166 261 369 114 105 125 396 73 284 232 22
9200, 102 81 117 224 192 69 173 294 212 577 322 395 435 530 166 261 194 114 125 396
1010, 110 117 47 83 4 167 178 173 294 2 322 137 435 309 369 105 125 284 129 232
1013, 80 117 224 4 167 173 212 1 577 104 322 137 435 369 213 839 272 284 244 404
1015, 4878 2 34 81 61 25 47 117 42 4 213 178 167 807 194 102 224 436 294 425
1016, 19 41 230 117 133 83 69 167 173 212 1 2 322 395 530 166 261 309 369 194
9209, 117 83 69 294 435 530 1 2 114 284 369 194 129 73 529 244 125 272 807 5
1021, 61 110 230 67 224 69 167 178 173 1 104 2 395 435 166 261 309 194 114 213
9215, 34 19 102 192 178 69 133 1 83 577 137 194 2 369 125 73 213 396 442 382
9217, 133 4 178 294 104 395 435 168 530 166 369 105 73 272 129 22 244 404 382 185
1026, 4 1 322 309 194 114 129 404 185 53 437 696 48 419 118 65 669 171 32 6
1027, 25 102 61 110 230 117 224 192 83 178 173 212 577 104 395 137 530 166 309 194
9221, 67 192 69 322 261 369 114 194 213 125 73 442 5 22 38 185 53 397 86 76
1030, 34 47 212 1 83 435 2 309 166 261 168 114 369 125 839 284 272 442 382 118
1031, 4 178 173 294 104 395 435 166 309 369 194 114 213 105 839 272 284 442 244 382
9224, 178 173 294 577 2 395 137 435 530 261 309 369 114 105 839 396 442 244 404 5
1037, 34 42 41 102 81 110 230 192 83 69 4 167 1 104 2 322 137 435 168 530
9230, 19 102 81 61 110 230 192 69 4 178 294 212 1 577 322 435 530 166 309 194
9231, 81 61 110 117 133 69 173 1 577 137 168 530 261 839 73 272 129 232 442 244
9234, 107 42 67 224 192 178 294 212 322 395 166 309 194 114 105 839 125 73 272 442
1047, 25 81 61 110 230 294 1 104 2 137 166 309 213 73 284 22 404 529 5 53
9241, 110 83 212 4 577 1 166 395 309 125 213 137 114 104 807 168 396 272 284 839
1050, 230 69 178 294 395 530 166 213 284 129 382 529 5 185 38 53 162 459 696 76
8367, 1 125 69 19 61 384 41 25 110 67 212 192 530 224 194 402 4 451 80 166
1052, 41 61 110 230 224 192 47 83 69 4 178 212 1 577 2 322 395 137 435 166
1054, 230 67 224 69 167 294 1 577 322 395 530 166 261 369 194 114 105 839 125 396
9733, 80 102 61 110 67 224 133 69 167 178 173 294 212 1 104 435 530 166 194 839
1059, 102 67 117 47 133 167 294 212 1 577 2 322 395 168 530 166 261 309 369 194
1062, 25 19 81 230 67 192 133 83 69 4 167 173 212 1 577 2 322 137 435 530
9257, 19 41 61 110 192 69 167 178 294 212 577 104 2 137 435 168 530 166 261 309
1068, 230 224 47 133 178 322 395 168 166 369 194 129 22 404 5 185 506 38 53 402
1071, 19 102 110 230 67 117 192 178 173 212 1 577 104 2 395 435 530 166 261 369
9266, 230 69 212 1 435 168 530 114 213 839 125 396 73 272 129 232 442 22 382 529
1075, 41 110 19 69 67 133 230 2 192 83 125 47 294 577 178 395 194 272 435 73
9270, 61 110 230 117 224 192 133 83 69 4 1 322 395 309 369 194 114 213 105 125
8372, 42 67 192 133 294 322 137 435 168 530 166 261 213 284 442 5 506 53 807 437
1082, 41 117 192 133 83 69 173 294 212 1 577 104 322 137 168 530 309 369 194 213
1085, 1304 65 192 719 1279 1111 397 22 376 807 105 882 259 791 171 173 104 322 396 1474
9278, 42 19 41 81 61 230 67 224 192 47 4 178 577 104 395 137 435 166 194 114
8373, 81 42 110 4 1 167 117 69 1279 1111 309 178 22 376 577 212 807 105 294 882
9282, 25 42 19 61 110 67 117 224 192 4 178 173 294 1 2 322 395 435 530 261
1091, 230 192 1 83 2 194 322 168 73 839 396 284 22 402 129 442 506 5 384 419
1094, 139 110 117 224 47 133 178 294 212 577 2 322 137 435 166 261 369 194 114 213
9289, 19 102 67 224 192 4 167 83 69 294 104 212 322 530 1 213 261 166 395 114
9290, 41 102 67 69 133 294 577 1 173 194 105 261 213 322 530 38 369 396 272 284
9291, 41 81 61 230 67 69 173 294 577 104 2 395 261 369 194 129 232 244 404 529
9294, 42 19 102 61 67 117 224 192 133 83 69 294 577 322 395 168 530 309 369 194
1103, 102 230 67 83 167 178 294 1 322 137 435 166 309 369 213 396 284 129 232 442
9298, 42 41 61 224 47 83 167 294 1 2 322 435 168 166 309 369 105 125 396 272
9300, 34 25 19 67 105 294 178 1 168 577 322 530 137 396 261 73 232 369 382 442
1109, 230 133 83 167 173 212 2 395 168 369 213 73 284 442 5 22 382 506 529 244
9303, 139 80 395 117 167 294 133 83 47 213 38 104 168 73 369 284 68 97 506 5
1112, 25 80 230 67 133 83 4 173 212 577 2 322 395 137 435 166 261 309 369 194
1116, 487 133 839 435 167 396 2 577 322 168 0 308 114 397 882 32 166 341 5 802
9310, 230 117 133 173 1 104 2 435 168 530 166 309 369 213 105 396 73 272 284 129
1119, 42 81 67 192 47 133 69 4 167 178 294 212 1 577 104 2 322 395 435 530
9312, 102 133 47 173 294 1 2 577 104 435 530 137 261 369 114 194 125 396 73 272
1128, 41 224 192 133 69 167 1 104 395 137 530 166 261 309 114 213 105 396 272 442
1131, 18 47 117 67 224 178 133 173 69 104 577 1 261 166 395 168 114 309 839 194
1134, 81 80 110 192 230 69 83 47 133 212 167 577 166 194 309 261 213 137 114 322
4285, 81 224 69 212 1 2 395 137 435 261 369 114 213 105 839 125 396 272 284 129
9329, 42 19 67 192 47 4 167 178 173 212 1 104 2 395 435 168 309 369 194 114
1146, 110 230 47 83 4 435 322 137 261 369 213 839 396 129 284 232 22 382 404 244
1152, 139 80 67 69 83 133 117 435 1 173 261 114 530 104 807 168 369 272 284 839
1155, 19 61 230 133 69 4 294 1 577 104 2 137 435 166 369 114 125 396 73 272
1158, 80 102 81 110 230 192 83 4 167 173 577 2 395 530 166 261 309 194 114 105
9352, 41 133 212 173 294 530 435 322 104 114 194 73 125 404 38 22 129 506 244 97
9353, 107 110 230 117 167 178 1 577 395 435 168 530 114 213 105 839 125 396 73 272
9357, 34 19 61 69 1 530 178 4 2 125 309 114 322 105 384 272 261 369 284 442
1167, 19 80 83 212 435 530 577 2 261 168 284 369 105 73 529 437 125 5 604 53
1168, 81 47 117 224 133 4 167 173 294 104 530 577 1 213 395 168 114 284 369 105
9364, 25 19 80 61 67 192 47 133 83 69 294 2 322 435 168 309 369 114 213 105
1175, 102 61 69 1 577 322 395 137 435 530 261 369 114 105 396 73 129 22 244 404
1178, 81 102 69 178 133 212 117 167 4 294 435 1 173 166 194 309 125 213 137 114
9371, 81 67 224 192 69 4 178 173 294 212 104 2 395 137 435 530 166 261 369 114
9374, 41 230 67 192 4 178 1 104 435 530 322 168 166 261 369 213 105 839 73 129
9377, 80 61 110 117 224 192 133 83 4 173 212 1 395 137 309 369 194 114 213 105
9378, 102 110 192 133 69 167 178 173 294 1 577 2 395 435 168 530 166 261 309 369
1189, 25 107 110 230 224 192 4 167 178 173 212 1 577 104 2 322 530 166 261 114
1191, 80 102 61 67 192 133 173 212 1 104 137 435 530 261 369 194 105 839 396 73
9386, 41 102 61 110 67 192 83 69 178 173 1 2 577 395 309 322 166 137 261 114
1199, 67 117 224 133 83 69 167 173 294 1 577 2 435 168 166 105 125 396 284 232
