userid,foodid
602, 139 192 2521 1585 84 951 334 1492 418 532 1080 883 473 381 842 890 1248 936 443 2215
8795, 3 958 2005 863 17 1427 12 556 597 565 532 513 1264 241 2053 233 278 825 969 1474
9658, 563 799 69 891 574 625 19 216 1299 1261 766 1169 207 772 364 418 936 510 315 867
606, 574 107 249 102 520 1584 273 567 263 597 80 230 510 1527 265 216 771 935 541 513
8800, 25 1691 1349 849 324 3221 1134 935 376 189 1155 758 43 771 246 1907 389 22 188 488
610, 1294 755 403 1678 1655 1205 324 863 1598 591 763 1309 168 1474 2277 584 452 1740 1127 2225
613, 708 327 282 136 1524 82 510 2626 436 229 1335 210 340 81 691 935 331 566 1561 427
614, 107 42 353 397 38 1304 354 731 357 828 777 213 2836 943 771 377 369 624 443 668
8809, 99 899 462 443 1361 451 209 394 1046 1411 826 246 198 1153 1891 62 382 534 646 837
8810, 41 1299 1924 1113 2000 352 2602 108 354 973 350 7 969 509 12 563 380 377 556 799
619, 1719 256 2020 915 1144 1924 423 102 1991 204 2159 1452 668 307 973 765 613 440 209 382
621, 80 640 2102 616 38 969 724 265 1205 1263 453 520 793 462 69 386 2864 2237 99 247
8815, 1940 918 772 32 646 30 1694 2233 958 812 1405 924 503 284 201 1660 839 389 1427 847
8818, 139 155 565 611 615 1298 1618 537 1315 1471 842 293 1285 14 2001 99 758 891 1300 266
8820, 107 19 81 1205 918 1274 90 484 247 908 2521 114 793 273 626 1697 41 174 644 223
8821, 954 888 1298 1359 1363 199 756 266 1168 899 1585 1041 630 1028 646 3438 469 111 2026 644
8822, 534 453 418 108 943 859 347 341 522 1032 1566 436 2626 1779 2642 204 1523 1071 2602 921
632, 707 726 849 307 188 1584 2271 765 260 970 717 439 969 274 754 443 1071 662 383 1212
633, 539 331 440 302 2195 867 1365 132 812 3670 530 1041 1566 1234 863 282 943 81 109 1256
636, 1130 940 891 289 287 403 1359 425 1146 1822 1366 606 1754 849 409 433 81 253 721 782
8829, 1300 2102 1288 726 616 1205 511 1719 419 1042 2195 147 867 1130 584 994 1458 1408 779 470
638, 266 61 348 194 445 330 1155 394 918 1635 2167 338 60 782 2550 497 690 407 793 1046
640, 265 847 1288 947 1719 1205 556 973 289 109 341 2613 784 291 609 1294 1130 644 2208 630
642, 139 1889 2613 25 107 217 947 1939 1206 609 813 247 223 2864 691 668 891 414 731 248
645, 1719 584 61 522 943 1084 513 2000 14 433 27 394 1492 131 2020 109 468 793 1458 17
648, 440 1834 381 134 1143 342 2208 3028 1991 27 778 2215 2177 1587 863 2072 1071 463 3019 1599
649, 304 34 574 107 1948 567 42 81 93 822 520 195 30 25 122 210 1361 1365 838 568
650, 42 730 691 8 1274 580 782 53 537 807 1202 518 444 1113 501 241 1705 1924 1740 709
8845, 591 269 2233 1458 721 630 392 584 1996 638 1113 17 1834 1095 1608 761 445 1697 807 748
8846, 408 52 82 604 117 1907 731 1734 211 295 427 1051 213 462 815 1074 765 938 1304 1176
9667, 34 348 626 506 1294 812 262 179 934 291 394 1306 417 462 1754 1889 1940 584 2730 566
8854, 277 1458 667 198 943 247 537 347 445 179 826 1948 119 690 87 532 970 440 133 940
664, 107 624 1206 2177 17 537 618 616 779 755 1336 739 362 146 1608 1451 2277 971 290 513
665, 25 80 793 194 522 1162 455 668 1304 1452 915 179 1294 1111 749 439 907 7 68 383
668, 534 591 107 283 5 1294 522 355 2225 772 338 305 2195 219 308 768 644 342 341 1240
670, 147 1006 1202 342 1408 724 1624 872 144 2626 29 1552 771 606 1857 1095 350 1585 1599 436
674, 136 1365 567 364 838 210 1584 80 982 2864 846 563 1392 3250 269 443 1315 2613 302 2208
8868, 1967 317 2208 33 806 323 1411 2197 3247 863 464 1263 179 624 1366 1143 513 765 1694 29
678, 25 42 654 81 1162 338 423 90 1228 1205 476 323 792 1305 690 737 513 748 304 970
679, 42 99 1095 1300 195 2613 654 1042 436 1032 611 863 907 468 606 668 640 899 2026 747
8873, 574 82 304 580 522 302 520 815 357 290 567 1536 81 3081 891 1618 342 3670 2491 539
8874, 41 56 1618 475 104 1552 117 1205 784 2102 958 1585 719 2167 448 771 323 604 293 2387
8875, 2626 262 139 1452 34 1669 2177 155 1261 350 384 1018 1586 1105 741 337 1362 662 1587 2605
8876, 849 25 593 690 1352 1399 42 1349 637 293 1286 1082 891 611 621 170 425 638 181 1369
687, 25 762 867 423 388 1333 709 545 11 464 199 2 1991 414 1628 985 1176 204 1576 2590
692, 34 549 1153 821 943 930 787 242 626 293 71 646 2177 3 940 247 12 1084 2467 307
8886, 34 383 1719 2281 2153 754 293 357 19 354 2145 256 1628 1945 771 181 494 584 1205 1082
695, 42 739 2271 1608 323 2102 348 147 19 762 69 954 2602 767 123 350 2292 548 664 355
8889, 353 626 364 289 887 14 643 347 2730 81 576 19 518 383 847 348 798 528 724 248
8890, 1264 25 384 2613 691 616 102 381 2233 423 935 1134 166 1008 355 773 1105 782 1365 262
700, 181 201 327 17 293 1834 1734 90 398 1837 645 291 573 126 122 1365 557 29 772 1123
8893, 644 355 618 107 1834 908 982 1369 707 828 2176 737 482 273 687 1071 293 330 1221 765
8894, 439 293 497 326 295 962 1274 935 283 1155 305 464 636 236 82 260 195 338 720 302
8897, 326 305 87 180 771 342 1288 822 353 1559 762 1155 241 362 1221 340 306 347 444 352
707, 826 2102 383 2605 2331 2177 409 323 1085 1598 289 822 25 771 2864 691 1105 181 1427 609
708, 18 643 2602 418 2292 68 104 423 777 497 665 102 522 1162 1628 628 2730 134 14 403
8905, 166 1306 47 42 41 376 173 440 180 888 726 1424 2836 1335 1645 938 269 1608 200 122
8906, 889 2302 1221 439 259 427 721 2177 1804 80 822 858 1096 756 468 654 1458 799 821 218
716, 1935 1256 849 45 704 369 668 1300 1889 228 708 12 2602 838 1304 724 2292 1033 935 1248
8909, 25 1924 198 591 1365 1361 1113 613 668 761 609 269 368 289 1996 2387 2550 2826 624 1256
720, 265 1234 274 334 230 755 249 919 185 938 33 1608 1041 1586 1127 952 87 1298 921 440
8914, 42 630 195 1889 828 921 2167 689 219 2102 233 501 48 1033 2190 2037 132 425 916 2145
724, 565 350 2225 262 108 96 392 1212 1071 806 1797 2467 630 1127 718 802 179 1697 556 323
9678, 1948 209 27 2626 1779 1797 2392 1306 935 207 815 1650 2252 475 1777 1907 1530 193 399 405
726, 41 256 440 99 1212 763 1264 435 307 2102 793 1719 772 61 413 104 1234 1343 73 5
727, 41 643 1256 947 1113 3 772 449 943 168 1650 2026 503 787 181 1365 1940 826 712 179
732, 323 290 888 68 1306 443 27 1618 38 1044 2000 1042 580 3 1907 720 2626 1740 94 1804
736, 522 233 350 179 1051 777 45 1304 112 606 497 669 1748 2197 1834 376 8 891 277 355
737, 139 107 61 737 229 209 1705 821 3729 193 691 1335 1361 947 1084 443 545 1624 580 677
739, 34 201 1176 1261 413 265 338 408 1361 1405 947 188 383 357 99 2208 1451 973 1263 590
8934, 34 563 295 2900 289 30 567 211 216 377 302 331 615 14 919 841 1566 555 315 3461
8936, 139 918 1748 565 376 188 1398 61 399 938 256 1041 230 398 1939 566 792 440 2153 291
8938, 107 81 1153 323 1403 166 1889 443 338 696 1834 96 726 1660 80 312 1000 76 2085 464
747, 117 425 7 708 355 1343 257 493 1399 628 443 369 269 842 437 229 782 469 94 649
748, 12 1032 189 407 25 1044 718 247 469 453 691 2208 391 888 209 475 3727 99 618 436
8941, 107 200 125 269 2550 414 496 669 566 56 136 644 509 837 117 90 513 1130 643 233
750, 7 362 518 908 6 81 969 195 1470 532 291 302 1046 1234 510 446 1304 1585 563 104
8943, 19 107 613 266 1645 921 1584 34 1697 262 139 1523 1715 406 397 383 1151 2129 539 904
8945, 34 25 1650 41 992 297 453 2020 440 350 253 2033 327 573 324 1948 1168 907 2233 3
754, 107 721 380 841 910 787 455 1361 334 1474 802 260 858 665 464 620 649 611 1305 2458
8947, 107 1694 534 315 273 4 2900 2515 583 229 1335 1561 812 509 282 643 327 541 473 513
756, 109 726 595 60 640 198 787 475 284 518 1261 566 1365 1967 418 1264 380 2120 136 1569
758, 25 718 1130 1274 1263 640 1315 565 482 484 350 391 418 413 277 518 691 616 524 1408
8954, 80 1205 193 616 2271 147 762 417 973 1305 109 1669 67 565 709 263 2208 413 1408 1365
765, 139 34 407 473 821 61 1130 938 17 247 21 978 689 33 556 179 398 962 918 155
766, 475 3028 482 19 289 566 180 3552 624 918 720 1359 353 433 2102 484 2153 591 2005 1134
767, 1127 181 952 1366 973 891 174 1264 1309 2613 650 626 189 497 233 109 2302 1113 338 1075
8964, 41 348 532 954 110 908 918 1728 1889 436 1362 798 1834 394 936 22 209 793 404 308
8967, 262 565 1889 1261 749 940 44 969 287 1095 943 180 199 820 289 812 1127 1361 11 2233
780, 107 2292 717 1361 240 1234 915 858 265 42 2730 644 1113 889 1096 136 918 731 6 1071
8974, 18 1042 510 930 331 1874 216 514 302 567 2509 1756 446 407 223 1240 295 915 204 1527
784, 107 556 971 954 1263 2414 756 690 2195 534 180 274 85 707 2188 233 425 30 882 1996
8981, 41 613 289 2864 1113 652 1206 327 1071 1041 2176 838 584 708 313 462 891 1051 364 452
790, 42 242 213 99 241 1261 828 377 566 1598 452 425 645 81 137 815 535 123 353 2483
8983, 42 99 888 793 80 260 248 1095 364 720 2252 916 7 337 1315 1660 1526 821 2026 1874
792, 769 838 1206 1300 269 29 535 217 198 611 2215 679 90 233 390 2636 1412 1202 1085 1991
794, 394 248 1162 2602 2233 1907 2020 778 2160 665 1119 584 1452 654 2167 1891 1238 2308 1305 287
795, 25 418 646 125 625 1264 376 528 1032 256 228 664 423 1474 951 709 449 828 1584 3
796, 34 350 308 638 240 81 346 1398 60 708 111 56 549 1891 327 1168 815 331 645 463
8990, 427 620 123 618 2177 595 247 392 1740 1907 233 613 28 2167 376 65 2225 469 1248 162
799, 18 216 302 1315 107 613 626 11 1411 1096 455 93 772 1660 756 248 436 407 1080 25
800, 1924 565 134 408 170 262 90 1451 166 475 792 765 2102 842 918 1304 2331 441 1168 3251
802, 1298 1212 295 822 566 889 1369 221 613 392 200 451 273 580 348 247 436 1452 1288 473
803, 102 107 919 2602 256 664 935 353 584 628 707 2014 170 791 90 1127 985 1366 44 273
8999, 763 1168 289 464 907 1205 235 83 1586 171 230 2626 947 580 1082 985 81 408 33 440
809, 403 451 537 518 1263 1091 1298 899 798 484 669 452 376 97 1018 1352 755 1042 1890 636
810, 1587 1361 295 2208 1960 668 690 201 908 444 169 847 476 293 867 1130 3419 1618 1753 346
9003, 38 771 1405 2292 904 755 754 307 395 2549 724 2331 646 973 635 2605 919 347 668 1105
813, 25 821 904 644 90 731 1028 33 403 1474 618 2636 1598 1044 11 1162 2292 1060 606 2613
816, 34 567 19 216 315 1530 302 541 1221 436 919 664 513 1240 769 484 82 1835 1719 3751
9009, 107 42 1618 204 80 362 469 910 350 309 2120 211 2014 1113 924 973 152 3247 368 122
820, 25 230 96 217 11 93 2176 2271 253 845 626 200 188 87 452 384 469 654 123 167
824, 487 413 1264 81 99 102 1044 248 496 845 61 1155 219 625 689 2602 645 532 28 898
9025, 609 330 1740 80 704 1051 81 815 380 381 969 338 475 2549 2602 97 2053 346 802 1932
835, 1405 1399 269 462 1205 1834 376 304 338 1362 1967 1598 1452 1655 355 219 1924 2177 464 1
9028, 34 724 665 1585 2153 52 609 262 616 898 1740 1301 761 1398 1678 2026 1837 1552 427 934
838, 107 574 216 302 772 473 567 2 1527 522 210 1359 30 455 409 1536 1530 771 331 690
9031, 25 1264 487 1082 604 584 689 476 99 1127 2225 2120 1874 249 33 1033 1238 219 1134 724
9032, 107 82 19 626 1470 1585 664 918 134 445 940 236 1715 1084 630 1332 2864 221 891 287
9033, 597 453 1352 1408 2026 599 1645 1474 1599 954 1967 3773 242 1248 2723 1033 381 1221 943 1151
844, 595 93 1105 719 940 323 849 427 522 636 219 882 265 828 668 1963 346 1366 1651 1288
9037, 147 29 87 2292 935 262 643 739 813 76 754 497 770 847 940 2176 45 863 1000 1212
9038, 2195 2550 518 1264 1044 771 465 1470 134 2826 204 414 722 572 376 2233 1366 247 206 272
9042, 545 3 1584 170 289 820 772 611 762 2392 307 1346 464 2195 346 51 1263 3247 835 125
9046, 1096 364 96 777 102 242 86 537 1234 171 406 943 2302 207 111 1105 2392 584 1071 604
9047, 42 464 1907 1274 304 762 3019 719 691 849 916 291 1042 198 1205 1071 1453 1288 266 418
857, 200 433 266 664 274 1458 1585 139 534 56 132 915 24 954 6 943 1361 330 949 1046
858, 139 1361 216 473 2626 3028 769 563 510 514 195 302 1530 331 14 2521 81 537 982 80
8335, 25 41 2730 618 93 455 1943 1740 888 188 1238 334 778 916 219 1967 1399 1452 565 448
9055, 2208 1082 1096 947 131 787 476 1095 563 339 334 218 482 14 1042 2000 921 256 646 2005
866, 567 798 248 1530 8 565 155 1536 302 17 2033 541 1361 11 308 1566 331 99 1478 520
867, 107 1719 1105 1288 640 307 1452 2292 102 710 12 204 180 125 455 935 1309 662 838 232
9060, 34 179 41 826 147 308 1091 453 247 29 820 1113 1907 88 977 1352 951 1008 3617 580
870, 772 475 1399 407 80 620 1470 643 410 247 240 2005 1650 1134 1288 2704 388 201 625 1162
871, 776 34 609 229 1221 534 272 2281 256 347 510 282 80 771 484 331 1530 1618 3670 2900
9066, 2225 1256 2233 741 1333 754 708 179 348 620 144 737 1294 1143 188 2104 122 108 403 1650
877, 42 567 229 2900 446 708 362 331 210 1566 102 510 615 484 563 384 315 930 327 81
878, 1492 497 425 2000 1382 355 1134 136 1474 532 273 423 43 963 616 726 2005 451 380 618
879, 107 1288 110 399 513 19 1130 233 1939 815 1523 2521 117 2020 565 61 652 982 291 1650
881, 1130 1474 565 356 334 888 2458 441 1569 3124 1095 109 847 930 2636 497 1415 43 842 837
883, 889 741 127 394 1669 1889 408 820 2177 616 1458 509 45 1851 951 1853 274 3 2145 720
887, 494 317 726 891 338 132 549 394 1084 1415 910 241 155 1804 209 677 992 249 665 8
888, 1669 262 76 452 771 348 352 943 109 170 662 837 1130 3617 947 167 339 1492 952 1105
9081, 253 392 709 1365 3 126 1154 1248 577 726 2000 263 712 83 96 731 982 362 1351 919
9082, 907 700 915 1740 304 1206 899 741 842 1523 891 1162 1635 248 179 845 765 464 2602 1298
891, 638 754 858 889 731 1299 1399 1261 977 630 2197 1263 910 94 437 1362 919 651 782 1369
9084, 1924 630 394 1091 188 291 858 107 592 236 388 19 1274 134 33 1044 784 8 406 383
893, 3 107 28 1362 198 242 1028 616 403 1599 209 863 719 513 509 84 777 772 99 393
9086, 18 443 34 398 392 376 436 1559 537 179 418 907 126 1427 2177 1300 348 748 837 646
895, 2033 302 462 388 2900 577 528 567 762 510 81 1256 209 229 331 1566 1530 741 3028 1221
897, 291 566 353 44 1405 776 22 690 522 904 847 529 413 1044 369 338 891 1889 1176 354
898, 940 232 556 88 548 484 354 1889 1599 1300 246 475 94 2120 198 630 293 61 662 1041
899, 707 1261 147 392 616 2277 2005 119 628 5 1298 849 1151 756 1586 1890 482 731 418 1780
9092, 25 110 1470 171 33 346 88 448 246 1740 985 1299 419 522 123 166 645 399 2605 204
8343, 1113 30 175 721 417 337 342 448 392 394 2177 109 423 90 347 441 689 992 84 1939
912, 549 1924 284 580 882 266 414 497 1889 38 889 1306 308 691 1042 137 8 726 17 1694
915, 348 324 1754 1412 2467 1587 595 276 269 418 357 908 846 1398 690 1470 1263 838 563 1585
918, 302 216 1361 1524 2900 27 1392 2503 838 282 273 2566 1566 2053 2515 136 502 803 2550 194
9113, 1635 217 1804 755 60 935 259 1205 392 651 899 287 1691 427 724 1780 1315 409 859 27
925, 487 25 41 936 737 616 708 42 38 628 1228 241 188 604 910 973 2605 771 83 132
929, 19 556 265 289 246 124 304 888 545 662 708 590 1678 2026 384 287 847 749 1294 565
9123, 139 613 347 223 576 1939 99 1361 904 8 290 1398 1924 771 1929 888 80 1016 1697 2177
9124, 228 1628 1584 462 1660 290 1176 939 287 793 312 347 1205 1151 1398 5 383 356 969 2521
933, 34 1651 1754 606 262 1274 2292 307 1719 81 1599 175 204 501 985 707 977 940 721 413
934, 1205 110 448 324 102 548 33 1948 304 242 1470 346 212 1735 497 1669 2001 1991 1453 418
936, 1261 249 611 269 293 889 637 882 755 1618 1837 354 1526 27 260 453 2026 936 863 717
9134, 34 307 414 907 462 276 606 56 573 1298 384 1874 969 952 707 838 1853 1234 482 73
9137, 229 302 867 82 409 943 193 787 510 1536 179 556 331 772 1212 1561 532 448 223 462
9141, 767 513 60 1238 799 490 778 846 644 606 1608 376 776 537 609 620 1206 1740 762 749
950, 34 82 539 337 216 1584 331 510 798 1566 282 513 1176 93 219 1299 583 534 815 1234
953, 468 14 1628 1586 837 418 83 97 406 1584 689 784 846 2233 262 2387 907 1728 80 2160
954, 41 1635 1719 1249 1452 858 260 8 170 624 317 1071 377 99 1474 1343 518 1399 799 392
9147, 348 263 362 414 134 1837 388 939 1924 484 1834 1756 2153 274 33 772 2005 1250 1256 1835
9150, 107 1365 565 1889 443 136 464 2072 451 787 293 266 556 613 1645 985 534 175 2252 1669
959, 233 423 276 350 102 338 413 469 668 839 1907 1775 2602 636 1939 792 943 1967 418 2521
9152, 307 741 102 1221 662 973 2177 338 1249 42 287 1151 82 1725 644 1008 609 767 241 235
961, 709 1853 102 2085 821 2102 29 757 620 1452 2177 1071 987 846 1428 1154 266 663 2387 1705
962, 25 394 427 1261 181 1080 2225 951 1299 445 136 2549 549 691 1651 256 1006 497 484 992
963, 60 107 2195 741 644 67 2053 787 266 618 134 535 899 667 534 888 1256 1492 348 872
9156, 858 3729 1584 1365 80 439 531 1346 497 463 1705 389 1146 1153 406 826 1248 626 90 2159
9157, 584 708 709 2549 747 762 1669 229 1474 94 2053 849 798 509 2864 689 691 1403 1181 522
9160, 381 576 654 1728 1452 269 1967 590 1008 591 350 1333 915 1153 330 731 354 771 985 380
9161, 19 304 1650 618 25 591 81 1452 1084 79 181 406 414 798 1096 973 1660 1105 3552 27
9162, 938 452 262 710 423 837 259 1294 907 1155 1924 847 324 888 417 223 1874 1151 1889 96
971, 139 394 362 1405 219 2176 534 1740 1834 181 451 584 1105 778 1007 1084 2730 1754 1362 1474
973, 971 487 934 2137 1669 1250 1453 644 12 767 1445 1199 1119 1298 1650 193 708 1585 109 368
974, 708 357 84 1874 845 3247 1650 757 916 450 425 392 323 1967 1047 677 3081 1066 2195 342
9167, 468 762 1458 1288 940 2195 921 741 1967 747 199 2139 147 1608 1835 2549 403 155 616 1085
9169, 25 42 462 799 973 394 1212 81 858 2053 1154 1853 295 690 1907 198 707 2237 769 152
978, 34 1306 867 56 302 539 417 200 522 362 210 289 2005 1369 611 520 155 331 1294 315
979, 2613 38 25 133 1669 2271 898 963 2730 17 41 1202 1452 448 907 217 1645 8 3139 691
9173, 2602 2550 2613 1298 1095 90 1837 1185 1250 262 167 1130 2451 425 828 2145 265 1398 548 606
982, 2602 726 2613 654 930 813 820 439 293 1084 2005 276 1263 409 1304 668 792 664 767 700
9177, 821 80 1306 565 720 1834 724 1 1474 494 1264 409 1091 356 1780 43 29 482 556 1134
9722, 269 247 246 453 718 1264 490 259 61 611 25 628 346 473 599 936 606 640 408 934
9182, 200 179 613 1398 82 334 346 330 645 863 291 1553 1335 577 771 206 992 504 302 219
992, 34 25 44 354 2626 65 247 132 1754 443 27 317 938 2331 232 2033 484 737 338 440
996, 1315 269 2636 1804 584 2521 1948 1016 1523 464 440 171 81 417 253 206 586 86 2102 737
9190, 1305 81 107 591 260 323 707 1221 1205 1018 468 548 654 76 820 233 815 440 388 1365
1000, 636 260 573 1576 1082 556 2730 179 1891 90 357 497 2215 793 327 347 496 838 1889 756
9193, 709 613 448 611 2636 640 799 3438 317 782 1399 2405 1143 826 1890 1095 1042 487 643 1660
1005, 1804 289 638 407 302 174 358 837 253 18 846 324 278 1523 1205 195 872 453 1470 1612
1006, 139 107 537 102 646 155 443 668 194 918 397 2053 565 418 61 611 2864 338 493 43
1007, 139 107 899 12 907 56 709 181 1889 837 630 136 891 487 973 377 1264 906 611 1288
9200, 81 323 224 2602 73 392 1669 1168 845 2085 947 1155 2550 2000 22 6 293 503 1042 577
1010, 82 278 522 327 356 350 891 94 918 1359 357 221 935 838 1361 2613 38 249 352 620
1013, 403 719 1335 1071 591 820 531 1228 1306 1221 2000 383 334 242 2026 690 3 324 407 1032
1015, 34 754 289 1651 828 721 756 403 1405 380 27 1071 882 126 566 42 663 284 1234 99
1016, 19 201 828 41 213 943 1398 76 353 228 497 1352 1134 1382 930 1492 211 173 69 218
9209, 274 134 837 1492 427 3247 1294 1044 940 413 618 2153 229 35 392 136 791 1584 29 1889
1021, 1084 30 1470 1105 943 94 1754 1299 556 513 364 1153 147 383 185 1967 662 253 1719 1206
9215, 34 19 566 1298 413 8 389 76 295 127 2195 394 464 604 720 747 1453 233 1105 17
9217, 338 2033 1728 1427 4 253 71 662 1130 2864 518 56 2225 397 219 822 1018 707 604 436
1026, 793 1453 779 943 2636 1452 1527 14 812 1042 1935 170 1359 473 35 842 155 2137 1728 1650
1027, 25 882 475 721 1779 1650 977 707 2826 161 1669 14 947 1221 845 704 936 841 777 750
9221, 837 1162 566 12 317 1361 2000 4134 1060 520 958 170 1780 179 628 971 762 1451 386 2195
1030, 34 537 2120 626 919 1300 487 443 815 630 350 3 1234 584 1452 469 228 899 155 1042
1031, 691 152 837 1085 963 580 1935 1996 828 947 1585 475 389 410 436 188 490 1655 240 992
9224, 918 815 754 425 1624 1470 233 762 837 389 235 353 364 383 1361 441 522 626 105 277
1037, 34 42 41 563 282 209 798 1536 891 362 567 2268 1566 541 726 2900 958 266 802 341
9230, 265 616 260 936 726 1051 532 1008 317 287 799 1945 1016 1228 1238 29 947 749 1403 1083
9231, 82 1399 665 709 216 484 763 1943 446 969 1042 1719 179 1084 915 440 302 305 292 766
