userid,foodid
649, 139 309 67 102 168 402 96 69 8 212 41 210 308 376 442 125 166 1162 107 110
650, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 1369 611 19 308 32 41
8845, 139 309 107 402 41 210 110 425 8 376 168 96 32 442 1162 125 308 166 117 69
8846, 139 67 69 107 402 8 212 168 96 1162 125 102 309 382 611 1369 41 19 376 442
9667, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 1369 19 611 308 32 41
8854, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
664, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
665, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
668, 139 67 69 107 8 402 168 212 96 1162 125 309 102 382 41 1369 611 442 308 376
670, 139 67 69 8 107 402 168 96 1162 125 41 442 212 210 309 1369 308 611 102 376
674, 139 67 309 402 107 102 168 96 69 8 1162 308 166 442 210 382 376 1369 611 125
8868, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
678, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
679, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8873, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8874, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8875, 139 107 67 402 168 8 309 96 69 41 1162 442 210 102 19 125 376 308 212 611
8876, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
687, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
692, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8886, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
695, 139 309 102 67 168 8 402 96 69 1162 107 308 442 376 41 212 1369 125 611 166
8889, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
8890, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
700, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8893, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
8894, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 1369 19 611 32 308 41
8897, 139 67 107 69 402 8 168 96 1162 212 125 102 41 1369 611 309 442 382 19 376
707, 139 102 69 67 168 309 402 376 1162 212 8 308 96 442 611 117 41 435 210 1369
708, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8905, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
714, 139 67 107 168 69 402 8 96 1162 125 309 102 41 212 442 611 19 1369 308 376
716, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 19 1369 611 41 308 32
8909, 139 67 69 212 402 107 8 168 96 125 1162 102 382 309 1369 611 19 32 308 41
720, 139 67 69 212 402 107 8 96 168 125 1162 102 382 309 1369 611 19 41 308 32
8914, 139 67 107 69 402 8 168 96 1162 212 125 309 102 41 611 442 1369 210 376 382
724, 139 67 69 107 402 8 212 168 96 1162 125 382 102 1369 611 309 41 442 308 32
9678, 19 168 102 402 1162 8 308 96 139 442 125 376 1369 210 309 67 110 382 611 1983
726, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
727, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
732, 39 139 107 308 402 382 32 81 442 110 73 353 210 41 436 613 96 719 261 201
736, 139 67 69 107 402 8 212 168 96 1162 125 102 309 41 382 1369 611 442 376 308
737, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
739, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
8934, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8936, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8938, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
747, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
748, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
8941, 139 67 69 212 107 402 8 96 168 125 1162 102 382 309 1369 611 19 308 41 32
750, 139 69 41 67 402 168 107 8 212 308 96 442 376 1162 309 125 611 1369 210 261
8943, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8945, 139 67 69 212 402 8 107 96 168 102 125 1162 382 309 1369 611 19 32 41 308
754, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8947, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
756, 18 139 67 41 308 69 309 402 8 125 194 32 376 168 102 201 22 839 166 96
758, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8954, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
765, 139 107 67 69 8 402 168 96 102 1162 125 212 41 442 611 1369 309 376 210 425
766, 139 309 41 67 402 168 442 102 210 8 107 96 19 69 308 376 1162 125 212 117
767, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
8964, 139 69 309 402 102 168 67 166 442 376 96 8 212 308 1162 107 210 611 41 1369
8967, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 308 41 32
780, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8974, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
784, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8981, 139 69 402 168 212 67 309 308 442 96 8 102 1162 41 125 107 435 376 1369 611
790, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8983, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
792, 139 107 67 168 402 69 8 96 1162 41 309 442 125 376 308 210 611 212 1369 102
794, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
795, 139 67 107 69 402 8 168 96 212 1162 125 102 309 41 1369 382 611 442 308 376
796, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
8990, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
799, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
800, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
802, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 611 41 308 442 32
803, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
8999, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
809, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
810, 139 309 168 67 69 8 41 96 402 1162 308 19 125 442 376 102 1369 210 382 611
9003, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
813, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
816, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9009, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
820, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
824, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9025, 139 67 107 69 402 8 168 96 212 1162 125 19 611 41 1369 102 382 442 309 376
835, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 1369 611 19 308 41 32
9028, 139 67 69 107 402 168 8 96 212 1162 125 102 41 309 611 442 1369 376 210 308
838, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9031, 139 107 41 69 402 168 8 96 212 1162 110 442 1369 611 210 67 309 125 376 308
9032, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
9033, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
844, 139 309 107 102 168 402 8 67 96 1162 69 308 212 166 442 125 210 1369 41 376
9037, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
9038, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
9042, 139 309 67 41 402 107 168 69 376 8 210 102 96 1162 308 442 110 166 611 125
9046, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9047, 309 102 8 168 4 308 41 166 218 442 435 69 402 210 96 1369 201 1996 574 776
857, 139 67 69 212 402 107 8 168 96 125 1162 102 382 309 1369 611 19 308 41 32
858, 139 107 309 69 442 168 308 402 67 210 96 125 1162 376 8 41 435 19 261 102
8335, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9055, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
866, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
867, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9060, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
870, 139 39 67 18 168 107 402 19 308 442 376 69 41 1162 117 80 309 210 611 96
871, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9066, 19 139 18 168 402 107 41 210 67 442 376 1162 80 309 96 117 308 8 611 425
877, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
878, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
879, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
881, 139 67 69 107 402 168 8 96 1162 212 125 309 102 41 442 611 1369 308 376 382
883, 139 67 107 69 8 402 168 96 212 1162 125 309 102 41 611 1369 442 376 382 308
887, 139 107 67 69 8 402 168 96 1162 125 212 41 102 309 425 611 1369 442 210 376
888, 42 139 102 18 308 38 1996 32 34 69 645 2 442 81 487 1113 168 41 67 1162
9081, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9082, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 19 1369 611 41 308 32
891, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 32 308 41
9084, 139 18 107 8 212 41 110 69 96 402 210 168 125 1162 425 442 67 309 117 376
893, 139 67 69 212 402 107 8 96 168 125 1162 102 382 309 19 1369 611 32 41 308
9086, 139 107 67 309 168 69 402 102 125 308 1162 96 8 212 442 376 41 1369 611 166
895, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
897, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
898, 139 67 402 107 168 69 8 96 1162 309 442 125 210 102 212 308 376 611 1369 41
899, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9092, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
8343, 139 309 168 41 69 402 308 67 8 102 442 96 376 18 210 166 1162 212 125 107
912, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
915, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 32 41
918, 139 67 69 212 402 8 107 96 168 102 125 1162 382 309 1369 611 19 308 32 41
9113, 139 67 69 107 402 8 212 168 96 125 1162 382 102 1369 611 309 41 308 32 442
925, 107 22 382 308 309 210 218 425 212 139 613 1536 402 125 32 1369 67 376 96 435
929, 139 67 69 107 402 168 8 41 96 1162 309 308 212 442 125 611 1369 102 376 117
9123, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9124, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
933, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
934, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
936, 139 67 69 107 402 8 212 168 96 102 1162 125 309 19 382 1369 611 41 442 376
9134, 139 67 69 402 107 8 212 168 96 1162 125 102 19 309 41 382 1369 611 376 442
9137, 139 67 69 107 402 8 212 168 96 1162 125 102 382 1369 611 309 41 442 308 32
9141, 139 67 69 212 402 107 8 96 168 125 1162 102 309 382 19 1369 611 41 308 32
950, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
953, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
954, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9147, 309 102 168 308 402 107 139 442 8 376 41 1162 166 96 69 32 125 210 1369 611
9150, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
959, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 1369 611 19 308 32 41
9152, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
961, 139 67 402 168 69 309 8 96 102 107 41 210 1162 19 308 442 125 376 212 1369
962, 139 67 69 107 402 212 8 168 96 125 1162 102 382 309 1369 611 19 41 308 32
963, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9156, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9157, 139 107 67 168 402 8 442 1162 309 210 69 96 18 376 41 308 125 611 19 1369
9160, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
9161, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9162, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
971, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
973, 139 107 402 69 168 67 8 308 309 96 1162 442 210 41 376 125 102 1369 611 166
974, 139 67 69 402 107 8 212 168 96 1162 125 102 309 611 1369 382 41 442 376 32
9167, 139 67 107 69 309 402 168 8 102 96 1162 212 41 125 210 376 442 308 1369 19
9169, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
978, 139 67 107 402 168 8 69 96 1162 212 125 309 442 41 611 102 1369 308 376 19
979, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
9173, 139 67 69 212 402 107 8 96 168 125 102 1162 382 309 1369 611 19 308 32 41
982, 139 67 107 69 402 168 8 96 309 41 1162 212 102 125 442 19 210 376 611 1369
9177, 139 67 69 212 402 107 8 96 168 125 102 1162 309 382 19 1369 611 41 308 32
9722, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
9182, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
992, 19 139 107 69 402 210 308 168 376 442 96 309 435 1162 125 425 67 529 1369 73
996, 139 69 402 309 308 107 67 168 166 96 212 442 8 1162 102 117 376 435 41 210
9190, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1000, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9193, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1005, 139 107 67 69 402 168 8 96 1162 309 102 442 125 308 376 611 212 210 41 1369
1006, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1007, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9200, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1010, 139 67 69 402 8 107 212 168 96 125 1162 102 309 382 1369 611 41 19 442 308
1013, 139 67 69 107 402 8 168 212 96 1162 125 309 102 41 382 1369 611 442 308 376
1015, 139 107 67 69 402 8 168 96 19 1162 212 125 309 41 102 611 1369 442 376 382
1016, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9209, 139 67 107 69 402 8 168 96 1162 125 212 102 41 309 442 19 611 1369 210 376
1021, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
9215, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9217, 139 67 69 107 402 8 212 168 96 1162 125 102 382 309 1369 611 32 41 308 442
1026, 139 67 168 107 69 402 19 8 96 1162 309 41 125 442 376 212 308 210 611 1369
1027, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9221, 139 309 41 19 435 107 402 376 117 102 69 210 168 80 166 308 73 529 442 96
1030, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1031, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 19 1369 611 308 32 41
9224, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
1037, 139 67 107 69 8 402 168 96 212 1162 125 41 102 309 611 1369 442 382 376 308
9230, 139 67 69 212 402 107 8 96 168 125 102 1162 309 382 19 1369 611 41 308 32
9231, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9234, 139 67 69 107 402 8 168 96 212 1162 125 102 611 382 41 1369 309 442 376 308
1047, 139 67 69 212 402 107 8 168 96 125 1162 102 382 309 1369 611 41 308 32 442
9241, 139 19 402 309 107 308 212 435 168 376 117 210 96 69 18 125 41 611 442 102
1050, 139 168 402 107 309 210 102 376 442 67 96 1162 69 8 117 308 41 611 125 80
8367, 139 67 69 402 107 212 8 168 96 1162 125 102 309 382 19 1369 611 41 308 376
1052, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 32 308
1054, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9733, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1059, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
1062, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9257, 139 39 67 402 308 102 376 168 18 442 212 125 1162 309 117 69 611 613 8 96
1068, 139 67 19 402 168 41 102 69 309 210 308 376 96 1162 442 212 125 8 611 117
1071, 139 67 69 212 107 402 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
9266, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
1075, 139 67 402 69 168 309 376 107 96 41 308 1162 8 442 125 212 611 117 102 166
9270, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
8372, 139 69 67 402 8 102 168 96 107 125 1162 309 212 41 425 32 376 210 611 1369
1082, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
1085, 139 107 67 168 402 8 96 1162 212 382 41 69 125 308 309 102 442 1369 376 611
9278, 139 402 41 376 308 102 67 96 8 168 107 442 69 210 117 309 212 1162 1369 611
8373, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9282, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 41 308 32
1091, 139 67 69 402 212 107 8 168 96 125 1162 102 382 309 1369 611 308 19 41 32
1094, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9289, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9290, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9291, 139 67 69 212 107 402 8 96 168 102 125 1162 309 382 1369 19 611 41 308 32
9294, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1103, 139 107 67 69 402 8 168 212 96 1162 125 382 41 1369 309 611 308 442 102 376
9298, 139 67 69 8 402 107 168 212 96 1162 102 125 382 1369 611 309 41 308 442 32
9300, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1109, 139 67 69 107 402 212 8 168 96 125 1162 102 382 309 1369 611 41 19 308 442
9303, 139 67 309 166 107 402 168 8 69 102 308 442 39 96 125 1162 376 611 1369 807
1112, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1116, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
9310, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
1119, 102 139 18 309 402 210 376 168 67 41 8 96 230 117 212 69 442 32 308 125
9312, 139 107 67 168 8 69 402 96 1162 125 442 611 212 1369 19 309 382 102 308 210
1128, 139 67 69 107 402 8 212 168 96 1162 125 102 309 382 1369 611 41 19 32 442
1131, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
1134, 139 19 107 402 168 308 69 435 376 309 212 210 1162 102 96 442 117 67 611 125
9329, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1146, 139 67 69 212 402 107 8 96 168 125 1162 102 382 309 1369 19 611 41 308 32
1152, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1155, 139 67 168 107 8 402 69 1162 102 96 125 442 611 309 41 308 376 1369 210 1983
1158, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9352, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9353, 139 19 41 309 210 308 69 125 402 67 96 168 102 442 8 376 1162 32 382 212
9357, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1167, 139 67 69 212 107 402 8 96 168 125 1162 102 382 309 1369 611 19 41 308 32
1168, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9364, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1175, 139 67 69 212 402 107 8 96 168 102 125 1162 382 309 1369 19 611 308 32 41
1178, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
9371, 139 67 69 107 402 8 168 212 96 19 1162 125 102 382 309 1369 611 41 32 442
9374, 139 67 69 212 402 107 8 96 168 102 125 1162 309 382 19 1369 611 308 41 32
9377, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
9378, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
1189, 139 67 69 212 402 107 8 96 168 102 125 1162 309 19 382 1369 611 41 308 32
